time (min),area (µm²),bacterium
1864.0,1.854944,2
1865.0,1.884688,2
1866.0,1.900912,2
1867.0,1.903616,2
1868.0,1.9252479999999998,2
1869.0,1.9279519999999999,2
1870.0,1.944176,2
1871.0,1.9549919999999998,2
1872.0,1.9658079999999998,2
1873.0,1.9820319999999998,2
1874.0,1.976624,2
1875.0,2.0090719999999997,2
1876.0,2.011776,2
1877.0,2.019888,2
1878.0,2.0631519999999997,2
1879.0,2.076672,2
1880.0,2.073968,2
1881.0,2.106416,2
1882.0,2.10912,2
1883.0,2.1010079999999998,2
1884.0,2.138864,2
1885.0,2.168608,2
1886.0,2.168608,2
1887.0,2.1902399999999997,2
1888.0,2.2226879999999998,2
1889.0,2.228096,2
1890.0,2.228096,2
1891.0,2.2821759999999998,2
1892.0,2.2767679999999997,2
1893.0,2.292992,2
1894.0,2.3065119999999997,2
1895.0,2.317328,2
1896.0,2.330848,2
1897.0,2.344368,2
1898.0,2.349776,2
1899.0,2.355184,2
1900.0,2.374112,2
1901.0,2.37952,2
1902.0,2.4038559999999998,2
1903.0,2.42008,2
1904.0,2.452528,2
1905.0,2.468752,2
1906.0,2.4849759999999996,2
1907.0,2.4552319999999996,2
1908.0,2.4579359999999997,2
1909.0,2.495792,2
1910.0,2.498496,2
1911.0,2.539056,2
1912.0,2.557984,2
1913.0,2.557984,2
1914.0,2.5769119999999996,2
1915.0,2.59584,2
1916.0,2.625584,2
1917.0,2.6661439999999996,2
1918.0,2.6688479999999997,2
1919.0,2.712112,2
1920.0,2.7580799999999996,2
1921.0,3.0663359999999997,2
1922.0,2.890576,2
1923.0,2.928432,2
1924.0,2.89328,2
1925.0,2.8770559999999996,2
1926.0,2.863536,2
1927.0,2.92032,2
1928.0,2.8878719999999998,2
1929.0,2.92032,2
1930.0,2.9473599999999998,2
1931.0,2.92032,2
1932.0,2.86624,2
1933.0,2.863536,2
1934.0,2.8500159999999997,2
1935.0,2.8202719999999997,2
1936.0,2.6661439999999996,2
1938.0,1.7089279999999998,2
1939.0,1.7089279999999998,2
1940.0,1.7116319999999998,2
1941.0,1.7305599999999999,2
1942.0,1.7413759999999998,2
1943.0,1.722448,2
1944.0,1.6818879999999998,2
1945.0,1.584544,2
1946.0,1.644032,2
1947.0,1.7846399999999998,2
1948.0,1.7873439999999998,2
1949.0,1.795456,2
1950.0,1.8035679999999998,2
1951.0,1.8143839999999998,2
1952.0,1.8495359999999998,2
1953.0,1.83872,2
1954.0,1.8657599999999999,2
1955.0,1.8765759999999998,2
1956.0,1.8738719999999998,2
1957.0,1.8900959999999998,2
1958.0,1.9063199999999998,2
1959.0,1.9117279999999999,2
1960.0,1.9063199999999998,2
1961.0,1.9198399999999998,2
1962.0,1.9387679999999998,2
1963.0,1.9495839999999998,2
1964.0,1.976624,2
1965.0,1.990144,2
1966.0,2.01448,2
1967.0,2.028,2
1968.0,2.044224,2
1969.0,2.044224,2
1970.0,2.0685599999999997,2
1971.0,2.090192,2
1972.0,2.0955999999999997,2
1973.0,2.1010079999999998,2
1974.0,2.106416,2
1975.0,2.144272,2
1976.0,2.171312,2
1977.0,2.168608,2
1978.0,2.1632,2
1979.0,2.20376,2
1980.0,2.211872,2
1981.0,2.2199839999999997,2
1982.0,2.255136,2
1983.0,2.263248,2
1984.0,2.292992,2
1985.0,2.322736,2
1986.0,2.314624,2
1987.0,2.3335519999999996,2
1988.0,2.328144,2
1989.0,2.360592,2
1990.0,2.349776,2
1991.0,2.411968,2
1992.0,2.4308959999999997,2
1993.0,2.471456,2
1994.0,2.4606399999999997,2
1995.0,2.509312,2
1996.0,2.5012,2
1997.0,2.525536,2
1998.0,2.560688,2
1999.0,2.5498719999999997,2
2000.0,2.593136,2
2001.0,2.630992,2
2002.0,2.6688479999999997,2
2003.0,2.6688479999999997,2
2004.0,2.652624,2
2005.0,2.69048,2
2006.0,2.71752,2
2007.0,2.714816,2
2008.0,2.7256319999999996,2
2009.0,2.74456,2
2010.0,2.774304,2
2011.0,2.836496,2
2012.0,2.8527199999999997,2
2013.0,2.8824639999999997,2
2014.0,2.9122079999999997,2
2015.0,2.901392,2
2016.0,2.8527199999999997,2
2017.0,2.8851679999999997,2
2018.0,2.92032,2
2019.0,2.8797599999999997,2
2020.0,2.895984,2
2021.0,2.901392,2
2022.0,2.895984,2
2024.0,2.804048,2
2025.0,2.7851199999999996,2
2030.0,2.863536,2
2031.0,2.8473119999999996,2
2032.0,2.841904,2
2033.0,2.990624,2
2034.0,3.0636319999999997,2
2035.0,3.1204159999999996,2
2037.0,1.6359199999999998,2
2038.0,1.657552,2
2039.0,1.6656639999999998,2
2040.0,1.67648,2
2041.0,1.7089279999999998,2
2042.0,1.692704,2
2043.0,1.7008159999999999,2
2044.0,1.6954079999999998,2
2045.0,1.7305599999999999,2
2046.0,1.722448,2
2047.0,1.7251519999999998,2
2048.0,1.7440799999999999,2
2049.0,1.7413759999999998,2
2050.0,1.7846399999999998,2
2051.0,1.7738239999999998,2
2052.0,1.8008639999999998,2
2053.0,1.8062719999999999,2
2054.0,1.8197919999999999,2
2055.0,1.822496,2
2056.0,1.8441279999999998,2
2057.0,1.8657599999999999,2
2058.0,1.871168,2
2059.0,1.8738719999999998,2
2060.0,1.9090239999999998,2
2061.0,1.9090239999999998,2
2062.0,1.9360639999999998,2
2063.0,1.9658079999999998,2
2064.0,1.9712159999999999,2
2065.0,1.990144,2
2066.0,2.019888,2
2067.0,2.028,2
2068.0,2.04152,2
2069.0,2.05504,2
2070.0,2.0685599999999997,2
2071.0,2.076672,2
2072.0,2.10912,2
2073.0,2.1307519999999998,2
2074.0,2.1253439999999997,2
2075.0,2.1550879999999997,2
2076.0,2.1632,2
2077.0,2.1604959999999997,2
2078.0,2.233504,2
2079.0,2.228096,2
2080.0,2.260544,2
2081.0,2.2740639999999996,2
2082.0,2.2984,2
2083.0,2.3335519999999996,2
2084.0,2.382224,2
2085.0,2.374112,2
2086.0,2.384928,2
2087.0,2.4308959999999997,2
2088.0,2.436304,2
2089.0,2.479568,2
2090.0,2.479568,2
2091.0,2.466048,2
2092.0,2.468752,2
2093.0,2.4579359999999997,2
2094.0,2.4930879999999997,2
2095.0,2.5444639999999996,2
2096.0,2.560688,2
2097.0,2.557984,2
2098.0,2.64992,2
2099.0,2.7256319999999996,2
2100.0,2.74456,2
2101.0,2.777008,2
2102.0,2.749968,2
2103.0,2.804048,2
2104.0,2.831088,2
2105.0,2.536352,2
2106.0,2.536352,2
2107.0,2.539056,2
2108.0,2.59584,2
2109.0,2.601248,2
2110.0,2.6147679999999998,2
2111.0,2.655328,2
2112.0,2.628288,2
2113.0,2.660736,2
2114.0,2.7283359999999997,2
2115.0,2.7553759999999996,2
2116.0,2.752672,2
2117.0,2.752672,2
2118.0,2.774304,2
2119.0,2.806752,2
2120.0,2.81216,2
2121.0,2.8500159999999997,2
2122.0,2.863536,2
2123.0,2.8554239999999997,2
2124.0,2.89328,2
2125.0,2.8743519999999996,2
2126.0,2.8851679999999997,2
2127.0,2.831088,2
2128.0,2.858128,2
2129.0,2.8175679999999996,2
2130.0,2.8743519999999996,2
2131.0,2.8500159999999997,2
2132.0,2.8229759999999997,2
2133.0,2.8229759999999997,2
2134.0,2.7851199999999996,2
2135.0,2.7932319999999997,2
2136.0,2.841904,2
2138.0,1.7873439999999998,2
2139.0,1.795456,2
2140.0,1.7900479999999999,2
2141.0,1.8252,2
2142.0,1.827904,2
2143.0,1.8441279999999998,2
2144.0,1.822496,2
2145.0,1.854944,2
2146.0,1.854944,2
2147.0,1.868464,2
2148.0,1.871168,2
2149.0,1.8927999999999998,2
2150.0,1.8819839999999999,2
2151.0,1.898208,2
2152.0,1.9252479999999998,2
2153.0,1.9225439999999998,2
2154.0,1.9198399999999998,2
2155.0,1.9414719999999999,2
2156.0,1.992848,2
2157.0,2.0063679999999997,2
2158.0,2.00096,2
2159.0,2.030704,2
2160.0,1.9658079999999998,2
2161.0,1.9685119999999998,2
2162.0,1.9874399999999999,2
2163.0,1.9820319999999998,2
2164.0,2.0063679999999997,2
2165.0,2.017184,2
2166.0,2.017184,2
2167.0,2.0361119999999997,2
2168.0,2.04152,2
2169.0,2.0631519999999997,2
2170.0,2.060448,2
2171.0,2.1010079999999998,2
2172.0,2.1010079999999998,2
2173.0,2.119936,2
2174.0,2.1523839999999996,2
2175.0,2.14968,2
2176.0,2.17672,2
2177.0,2.1848319999999997,2
2178.0,2.1902399999999997,2
2179.0,2.1821279999999996,2
2180.0,2.2226879999999998,2
2181.0,2.236208,2
2182.0,2.2497279999999997,2
2183.0,2.2497279999999997,2
2184.0,2.301104,2
2185.0,2.287584,2
2186.0,2.2984,2
2187.0,2.3065119999999997,2
2188.0,2.3687039999999997,2
2189.0,2.4254879999999996,2
2190.0,2.355184,2
2191.0,2.411968,2
2192.0,2.4254879999999996,2
2193.0,2.4633439999999998,2
2194.0,2.449824,2
2195.0,2.495792,2
2196.0,2.476864,2
2197.0,2.4930879999999997,2
2198.0,2.5498719999999997,2
2199.0,2.6391039999999997,2
2200.0,2.6688479999999997,2
2201.0,2.712112,2
2202.0,2.655328,2
2203.0,2.749968,2
2204.0,2.6742559999999997,2
2205.0,2.6715519999999997,2
2206.0,2.739152,2
2207.0,2.777008,2
2208.0,2.74456,2
2209.0,2.7661919999999998,2
2210.0,2.8229759999999997,2
2211.0,2.8554239999999997,2
2212.0,2.828384,2
2213.0,2.7661919999999998,2
2214.0,2.6715519999999997,2
2215.0,2.6985919999999997,2
2216.0,2.6958879999999996,2
2217.0,2.6985919999999997,2
2218.0,2.7851199999999996,2
2219.0,2.6688479999999997,2
2221.0,1.416896,2
2222.0,1.449344,2
2223.0,1.4709759999999998,2
2224.0,1.4412319999999998,2
2225.0,1.4385279999999998,2
2226.0,1.4250079999999998,2
2227.0,1.435824,2
2228.0,1.346592,2
2229.0,1.343888,2
2230.0,1.4196,2
2231.0,1.4547519999999998,2
2232.0,1.4844959999999998,2
2233.0,1.481792,2
2234.0,1.495312,2
2235.0,1.4844959999999998,2
2236.0,1.5169439999999998,2
2237.0,1.5169439999999998,2
2238.0,1.5277599999999998,2
2239.0,1.522352,2
2240.0,1.54128,2
2241.0,1.54128,2
2242.0,1.54128,2
2243.0,1.5466879999999998,2
2244.0,1.552096,2
2245.0,1.587248,2
2246.0,1.5791359999999999,2
2247.0,1.5899519999999998,2
2248.0,1.6061759999999998,2
2249.0,1.6196959999999998,2
2250.0,1.6386239999999999,2
2251.0,1.627808,2
2252.0,1.6494399999999998,2
2253.0,1.671072,2
2254.0,1.6629599999999998,2
2255.0,1.67648,2
2256.0,1.692704,2
2257.0,1.706224,2
2258.0,1.7089279999999998,2
2259.0,1.7251519999999998,2
2260.0,1.735968,2
2261.0,1.749488,2
2262.0,1.7738239999999998,2
2263.0,1.765712,2
2264.0,1.7711199999999998,2
2265.0,1.792752,2
2266.0,1.7873439999999998,2
2267.0,1.808976,2
2268.0,1.81168,2
2269.0,1.827904,2
2270.0,1.8603519999999998,2
2271.0,1.841424,2
2272.0,1.8900959999999998,2
2273.0,1.9063199999999998,2
2274.0,1.9117279999999999,2
2275.0,1.9198399999999998,2
2276.0,1.917136,2
2277.0,1.9252479999999998,2
2278.0,1.930656,2
2279.0,1.9522879999999998,2
2280.0,1.9495839999999998,2
2281.0,1.9820319999999998,2
2282.0,1.9847359999999998,2
2283.0,2.0036639999999997,2
2284.0,2.017184,2
2285.0,2.0361119999999997,2
2286.0,2.0334079999999997,2
2287.0,2.046928,2
2288.0,2.057744,2
2289.0,2.0685599999999997,2
2290.0,2.087488,2
2291.0,2.1253439999999997,2
2292.0,2.141568,2
2293.0,2.1604959999999997,2
2294.0,2.1632,2
2295.0,2.1848319999999997,2
2296.0,2.2145759999999997,2
2297.0,2.1902399999999997,2
2298.0,2.206464,2
2299.0,2.2308,2
2300.0,2.225392,2
2301.0,2.265952,2
2302.0,2.28488,2
2303.0,2.3092159999999997,2
2304.0,2.3065119999999997,2
2305.0,2.314624,2
2306.0,2.330848,2
2307.0,2.374112,2
2308.0,2.349776,2
2309.0,2.387632,2
2310.0,2.409264,2
2311.0,2.3984479999999997,2
2312.0,2.414672,2
2313.0,2.414672,2
2314.0,2.4038559999999998,2
2315.0,2.3687039999999997,2
2316.0,2.360592,2
2317.0,2.409264,2
2318.0,2.3038079999999996,2
2320.0,1.3060319999999999,2
2321.0,1.3033279999999998,2
2322.0,1.314144,2
2323.0,1.3330719999999998,2
2324.0,1.330368,2
2325.0,1.360112,2
2326.0,1.3492959999999998,2
2327.0,1.3682239999999999,2
2328.0,1.3790399999999998,2
2329.0,1.373632,2
2330.0,1.3682239999999999,2
2331.0,1.3519999999999999,2
2332.0,1.40608,2
2333.0,1.370928,2
2334.0,1.430416,2
2335.0,1.4114879999999999,2
2336.0,1.40608,2
2337.0,1.4439359999999999,2
2338.0,1.4114879999999999,2
2339.0,1.4385279999999998,2
2340.0,1.4574559999999999,2
2341.0,1.4385279999999998,2
2342.0,1.489904,2
2343.0,1.5169439999999998,2
2344.0,1.5304639999999998,2
2345.0,1.5034239999999999,2
2346.0,1.5277599999999998,2
2347.0,1.4980159999999998,2
2348.0,1.5277599999999998,2
2349.0,1.5602079999999998,2
2350.0,1.5331679999999999,2
2351.0,1.5629119999999999,2
2352.0,1.59536,2
2353.0,1.600768,2
2354.0,1.5602079999999998,2
2355.0,1.56832,2
2356.0,1.6061759999999998,2
2357.0,1.6196959999999998,2
2358.0,1.6359199999999998,2
2359.0,1.644032,2
2360.0,1.6251039999999999,2
2361.0,1.660256,2
2362.0,1.6629599999999998,2
2363.0,1.6683679999999999,2
2364.0,1.7008159999999999,2
2365.0,1.69,2
2366.0,1.7278559999999998,2
2367.0,1.719744,2
2368.0,1.71704,2
2369.0,1.7575999999999998,2
2370.0,1.7765279999999999,2
2371.0,1.7873439999999998,2
2372.0,1.779232,2
2373.0,1.8035679999999998,2
2374.0,1.81168,2
2375.0,1.8170879999999998,2
2376.0,1.8333119999999998,2
2377.0,1.854944,2
2378.0,1.8738719999999998,2
2379.0,1.871168,2
2380.0,1.8927999999999998,2
2381.0,1.9360639999999998,2
2382.0,1.9252479999999998,2
2383.0,1.9225439999999998,2
2384.0,1.9576959999999999,2
2385.0,1.9225439999999998,2
2386.0,1.9576959999999999,2
2387.0,1.9604,2
2388.0,2.022592,2
2389.0,2.0334079999999997,2
2390.0,2.0334079999999997,2
2391.0,2.049632,2
2392.0,2.0631519999999997,2
2393.0,2.08208,2
2394.0,2.1253439999999997,2
2395.0,2.10912,2
2396.0,2.144272,2
2397.0,2.1523839999999996,2
2398.0,2.17672,2
2399.0,2.20376,2
2400.0,2.209168,2
2401.0,2.241616,2
2402.0,2.241616,2
2403.0,2.268656,2
2404.0,2.2984,2
2405.0,2.2984,2
2406.0,2.32544,2
2407.0,2.347072,2
2408.0,2.3632959999999996,2
2409.0,2.3659999999999997,2
2410.0,2.3984479999999997,2
2411.0,2.374112,2
2412.0,2.4254879999999996,2
2413.0,2.452528,2
2414.0,2.47416,2
2415.0,2.4903839999999997,2
2416.0,2.471456,2
2417.0,2.382224,2
2418.0,2.387632,2
2419.0,2.3930399999999996,2
2420.0,2.4308959999999997,2
2421.0,2.40656,2
2422.0,2.349776,2
2423.0,2.349776,2
2426.0,1.4547519999999998,2
2429.0,1.387152,2
2433.0,1.346592,2
2434.0,1.373632,2
2435.0,1.5196479999999999,2
2436.0,1.5277599999999998,2
2437.0,1.5602079999999998,2
2438.0,1.5602079999999998,2
2439.0,1.565616,2
2440.0,1.571024,2
2441.0,1.5764319999999998,2
2442.0,1.598064,2
2443.0,1.598064,2
2444.0,1.6061759999999998,2
2445.0,1.6332159999999998,2
2446.0,1.6251039999999999,2
2447.0,1.657552,2
2448.0,1.6791839999999998,2
2449.0,1.67648,2
2450.0,1.6791839999999998,2
2451.0,1.7008159999999999,2
2452.0,1.7278559999999998,2
2453.0,1.7386719999999998,2
2454.0,1.7386719999999998,2
2455.0,1.763008,2
2456.0,1.7846399999999998,2
2457.0,1.7684159999999998,2
2458.0,1.8035679999999998,2
2459.0,1.8170879999999998,2
2460.0,1.8170879999999998,2
2461.0,1.8495359999999998,2
2462.0,1.8522399999999999,2
2463.0,1.884688,2
2464.0,1.914432,2
2465.0,1.9198399999999998,2
2466.0,1.903616,2
2467.0,1.9279519999999999,2
2468.0,1.9387679999999998,2
2469.0,1.9955519999999998,2
2470.0,1.992848,2
2471.0,1.992848,2
2472.0,2.0063679999999997,2
2473.0,2.0334079999999997,2
2474.0,2.04152,2
2475.0,2.060448,2
2476.0,2.1010079999999998,2
2477.0,2.119936,2
2478.0,2.14968,2
2479.0,2.0388159999999997,2
2480.0,2.030704,2
2481.0,2.0631519999999997,2
2482.0,2.08208,2
2483.0,2.084784,2
2484.0,2.0983039999999997,2
2485.0,2.111824,2
2486.0,2.117232,2
2487.0,2.1307519999999998,2
2488.0,2.13616,2
2489.0,2.1632,2
2490.0,2.17672,2
2495.0,2.290288,2
2496.0,2.295696,2
2497.0,2.3092159999999997,2
2498.0,2.2821759999999998,2
2499.0,2.263248,2
2500.0,2.32544,2
2501.0,2.3119199999999998,2
2504.0,2.3389599999999997,2
2506.0,2.376816,2
2509.0,2.4038559999999998,2
2510.0,2.40656,2
2512.0,2.441712,2
2513.0,2.444416,2
2514.0,2.4633439999999998,2
2516.0,2.5201279999999997,2
2517.0,2.539056,2
2518.0,2.5525759999999997,2
2519.0,2.503904,2
2520.0,2.471456,2
2521.0,2.52824,2
2522.0,2.5444639999999996,2
2523.0,2.6066559999999996,2
2536.0,1.4574559999999999,2
2537.0,1.5791359999999999,2
2538.0,1.59536,2
2539.0,1.6251039999999999,2
2540.0,1.6034719999999998,2
2541.0,1.611584,2
2542.0,1.644032,2
2543.0,1.6494399999999998,2
2544.0,1.644032,2
2545.0,1.671072,2
2546.0,1.6954079999999998,2
2547.0,1.6954079999999998,2
2548.0,1.6981119999999998,2
2549.0,1.719744,2
2550.0,1.7305599999999999,2
2551.0,1.752192,2
2552.0,1.752192,2
2553.0,1.7575999999999998,2
2554.0,1.763008,2
2555.0,1.7684159999999998,2
2556.0,1.7873439999999998,2
2557.0,1.8062719999999999,2
2558.0,1.8306079999999998,2
2559.0,1.8468319999999998,2
2560.0,1.841424,2
2561.0,1.8603519999999998,2
2562.0,1.8955039999999999,2
2563.0,1.8927999999999998,2
2564.0,1.914432,2
2565.0,1.903616,2
2566.0,1.9495839999999998,2
2567.0,1.94688,2
2568.0,1.9982559999999998,2
2569.0,1.992848,2
2570.0,2.022592,2
2571.0,2.049632,2
2572.0,2.087488,2
2573.0,2.017184,2
2574.0,2.0063679999999997,2
2575.0,2.019888,2
2576.0,2.057744,2
2577.0,2.04152,2
2578.0,2.057744,2
2579.0,2.10912,2
2580.0,2.0983039999999997,2
2581.0,2.111824,2
2582.0,2.17672,2
2583.0,2.144272,2
2584.0,2.1577919999999997,2
2585.0,2.14968,2
2586.0,2.168608,2
2587.0,2.171312,2
2588.0,2.1821279999999996,2
2589.0,2.201056,2
2590.0,2.2470239999999997,2
2591.0,2.265952,2
2592.0,2.268656,2
2593.0,2.2794719999999997,2
2594.0,2.3038079999999996,2
2595.0,2.3092159999999997,2
2596.0,2.3416639999999997,2
2597.0,2.3389599999999997,2
2598.0,2.3687039999999997,2
2599.0,2.387632,2
2600.0,2.376816,2
2601.0,2.382224,2
2602.0,2.4281919999999997,2
2603.0,2.44712,2
2604.0,2.4335999999999998,2
2605.0,2.4606399999999997,2
2606.0,2.4903839999999997,2
2607.0,2.5174239999999997,2
2608.0,2.525536,2
2609.0,2.536352,2
2610.0,2.5552799999999998,2
2611.0,2.563392,2
2612.0,2.5796159999999997,2
2613.0,2.59584,2
2614.0,2.628288,2
2615.0,2.647216,2
2616.0,2.6039519999999996,2
2617.0,2.625584,2
2618.0,2.6093599999999997,2
2619.0,2.652624,2
2620.0,2.685072,2
2621.0,2.5769119999999996,2
2622.0,2.6363999999999996,2
2623.0,2.652624,2
2624.0,2.6958879999999996,2
2626.0,1.5764319999999998,2
2627.0,1.5926559999999998,2
2628.0,1.5764319999999998,2
2629.0,1.5899519999999998,2
2630.0,1.584544,2
2631.0,1.616992,2
2632.0,1.600768,2
2633.0,1.6521439999999998,2
2634.0,1.6332159999999998,2
2635.0,1.6629599999999998,2
2636.0,1.6656639999999998,2
2637.0,1.657552,2
2638.0,1.687296,2
2639.0,1.70352,2
2640.0,1.6981119999999998,2
2641.0,1.7305599999999999,2
2642.0,1.706224,2
2643.0,1.749488,2
2644.0,1.749488,2
2645.0,1.7684159999999998,2
2646.0,1.7575999999999998,2
2647.0,1.7846399999999998,2
2648.0,1.779232,2
2649.0,1.79816,2
2650.0,1.8197919999999999,2
2651.0,1.8143839999999998,2
2652.0,1.857648,2
2653.0,1.8603519999999998,2
2654.0,1.8738719999999998,2
2655.0,1.8738719999999998,2
2656.0,1.8955039999999999,2
2657.0,1.8927999999999998,2
2658.0,1.9495839999999998,2
2659.0,1.9522879999999998,2
2660.0,1.9522879999999998,2
2661.0,1.9685119999999998,2
2662.0,2.00096,2
2663.0,1.9874399999999999,2
2664.0,2.022592,2
2665.0,2.0334079999999997,2
2666.0,2.073968,2
2667.0,2.08208,2
2668.0,2.0658559999999997,2
2669.0,2.0955999999999997,2
2670.0,2.1307519999999998,2
2671.0,2.1632,2
2672.0,2.1848319999999997,2
2673.0,2.209168,2
2674.0,2.25784,2
2675.0,2.2199839999999997,2
2676.0,2.233504,2
2677.0,2.268656,2
2678.0,2.290288,2
2679.0,2.322736,2
2680.0,2.328144,2
2681.0,2.374112,2
2682.0,2.411968,2
2683.0,2.409264,2
2684.0,2.4876799999999997,2
2685.0,2.4579359999999997,2
2686.0,2.4876799999999997,2
2687.0,2.5444639999999996,2
2688.0,2.571504,2
2689.0,2.62288,2
2690.0,2.6418079999999997,2
2696.0,2.5742079999999996,2
2697.0,2.587728,2
2698.0,2.647216,2
2699.0,2.64992,2
2700.0,2.655328,2
2701.0,2.67696,2
2702.0,2.71752,2
2703.0,2.774304,2
2704.0,2.7716,2
2705.0,2.809456,2
2706.0,2.833792,2
2714.0,2.9365439999999996,2
2715.0,2.804048,2
2716.0,2.720224,2
2717.0,2.6742559999999997,2
2718.0,2.6985919999999997,2
2719.0,2.709408,2
2720.0,2.7039999999999997,2
2721.0,2.6985919999999997,2
2723.0,1.584544,2
2724.0,1.571024,2
2725.0,1.5493919999999999,2
2726.0,1.5899519999999998,2
2727.0,1.59536,2
2728.0,1.5899519999999998,2
2729.0,1.611584,2
2730.0,1.627808,2
2731.0,1.627808,2
2732.0,1.627808,2
2733.0,1.644032,2
2734.0,1.646736,2
2735.0,1.6818879999999998,2
2736.0,1.6656639999999998,2
2737.0,1.69,2
2738.0,1.69,2
2739.0,1.6954079999999998,2
2740.0,1.706224,2
2741.0,1.7386719999999998,2
2742.0,1.735968,2
2743.0,1.752192,2
2744.0,1.7413759999999998,2
2745.0,1.749488,2
2746.0,1.7873439999999998,2
2747.0,1.779232,2
2748.0,1.792752,2
2749.0,1.808976,2
2750.0,1.8143839999999998,2
2751.0,1.8306079999999998,2
2752.0,1.8468319999999998,2
2753.0,1.8657599999999999,2
2754.0,1.857648,2
2755.0,1.871168,2
2756.0,1.914432,2
2757.0,1.9063199999999998,2
2758.0,1.9387679999999998,2
2759.0,1.9604,2
2760.0,1.9576959999999999,2
2761.0,1.9522879999999998,2
2762.0,1.9793279999999998,2
2763.0,2.017184,2
2764.0,2.017184,2
2765.0,2.0334079999999997,2
2766.0,2.028,2
2767.0,2.0658559999999997,2
2768.0,2.057744,2
2769.0,2.0658559999999997,2
2770.0,2.090192,2
2771.0,2.1010079999999998,2
2772.0,2.133456,2
2773.0,2.1550879999999997,2
2774.0,2.1632,2
2775.0,2.1821279999999996,2
2776.0,2.2145759999999997,2
2777.0,2.20376,2
2778.0,2.225392,2
2779.0,2.233504,2
2780.0,2.2794719999999997,2
2781.0,2.27136,2
2782.0,2.317328,2
2783.0,2.3065119999999997,2
2784.0,2.330848,2
2785.0,2.360592,2
2786.0,2.384928,2
2787.0,2.384928,2
2788.0,2.411968,2
2789.0,2.4552319999999996,2
2790.0,2.436304,2
2791.0,2.449824,2
2792.0,2.4930879999999997,2
2793.0,2.509312,2
2794.0,2.498496,2
2795.0,2.530944,2
2796.0,2.4903839999999997,2
2797.0,2.506608,2
2798.0,2.5147199999999996,2
2799.0,2.54176,2
2800.0,2.539056,2
2801.0,2.54176,2
2802.0,2.587728,2
2803.0,2.5850239999999998,2
2804.0,2.587728,2
2805.0,2.64992,2
2806.0,2.6661439999999996,2
2807.0,2.6336959999999996,2
2808.0,2.712112,2
2809.0,2.7283359999999997,2
2810.0,2.7661919999999998,2
2811.0,2.774304,2
2812.0,2.81216,2
2813.0,2.81216,2
2814.0,2.7932319999999997,2
2815.0,2.7553759999999996,2
2816.0,2.749968,2
2817.0,2.749968,2
2818.0,2.8148639999999996,2
2819.0,2.7851199999999996,2
2820.0,2.557984,2
2822.0,1.565616,2
2823.0,1.69,2
2824.0,1.6818879999999998,2
2825.0,1.7116319999999998,2
2826.0,1.706224,2
2827.0,1.6954079999999998,2
2828.0,1.7251519999999998,2
2829.0,1.6981119999999998,2
2830.0,1.719744,2
2831.0,1.71704,2
2832.0,1.7116319999999998,2
2833.0,1.746784,2
2834.0,1.7684159999999998,2
2835.0,1.7305599999999999,2
2836.0,1.746784,2
2837.0,1.7575999999999998,2
2838.0,1.763008,2
2839.0,1.8252,2
2840.0,1.8143839999999998,2
2841.0,1.8197919999999999,2
2842.0,1.8252,2
2843.0,1.884688,2
2844.0,1.8495359999999998,2
2845.0,1.8522399999999999,2
2846.0,1.898208,2
2847.0,1.8792799999999998,2
2848.0,1.9090239999999998,2
2849.0,1.930656,2
2850.0,1.944176,2
2851.0,1.9604,2
2852.0,1.9549919999999998,2
2853.0,1.9685119999999998,2
2854.0,1.9847359999999998,2
2855.0,2.019888,2
2856.0,2.00096,2
2857.0,2.0361119999999997,2
2858.0,2.05504,2
2859.0,2.073968,2
2860.0,2.084784,2
2861.0,2.08208,2
2862.0,2.103712,2
2863.0,2.111824,2
2864.0,2.1253439999999997,2
2865.0,2.13616,2
2866.0,2.1523839999999996,2
2867.0,2.17672,2
2868.0,2.209168,2
2869.0,2.209168,2
2870.0,2.2497279999999997,2
2871.0,2.238912,2
2872.0,2.2470239999999997,2
2873.0,2.2740639999999996,2
2874.0,2.28488,2
2875.0,2.3065119999999997,2
2876.0,2.3335519999999996,2
2877.0,2.344368,2
2878.0,2.3389599999999997,2
2879.0,2.374112,2
2880.0,2.3957439999999997,2
2881.0,2.374112,2
2882.0,2.417376,2
2883.0,2.4254879999999996,2
2884.0,2.439008,2
2885.0,2.44712,2
2886.0,2.466048,2
2887.0,2.468752,2
2888.0,2.479568,2
2889.0,2.506608,2
2890.0,2.5012,2
2891.0,2.536352,2
2892.0,2.5498719999999997,2
2893.0,2.5850239999999998,2
2894.0,2.5742079999999996,2
2895.0,2.593136,2
2896.0,2.62288,2
2897.0,2.660736,2
2898.0,2.652624,2
2899.0,2.66344,2
2900.0,2.6715519999999997,2
